age,education,balance,day,month,duration,campaign,poutcome_other,poutcome_success,poutcome_nan,contact_telephone,contact_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,previous_contact_no,contact_by_pdays,total_contact
0.6359887667199966,1.0,1.9809297765698899,0.6333333333333333,0.2727272727272727,0.09022509159272571,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.29279995807145076,0.7096764825111559
0.5436154465889816,0.0,0.547163567466111,0.6333333333333333,0.2727272727272727,0.5675547609305339,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5252015620022967,1.3083328196501787
0.8708283577973976,0.5,0.559120664887233,0.6333333333333333,0.2727272727272727,0.4266973282139386,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0659146498541694,0.8614824953791601
0.4054651081081644,0.5,1.283279594389028,0.6333333333333333,0.2727272727272727,0.4864977515167258,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.4993186234160252,0.3123746850421525
1.0799201556559572,0.5,0.607080358283028,0.6333333333333333,0.2727272727272727,0.821838552980467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5119603508986146,0.3123746850421525
0.6359887667199966,0.5,0.722847264224227,0.6333333333333333,0.2727272727272727,0.30470376002121147,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5182217853914589,0.7096764825111559
0.6061358035703156,0.5,1.2275999948323184,0.6333333333333333,0.2727272727272727,0.7853311366380038,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4358573555636183,0.3123746850421525
1.041453874828161,0.0,0.5240434948513354,0.6333333333333333,0.2727272727272727,0.6780117564948446,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.5003782261641715,0.5306282510621704
1.0216512475319812,1.0,0.6055686421977061,0.6333333333333333,0.2727272727272727,0.8497473410975435,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5119603508986146,0.5306282510621704
0.6359887667199966,0.0,0.9252594018569155,0.6333333333333333,0.2727272727272727,0.4570444846032303,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0272773129018522,0.8614824953791601
0.8708283577973976,0.5,0.6224450974949939,0.6333333333333333,0.2727272727272727,0.26927332304171103,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.29279995807145076,0.3123746850421525
0.6649763035932491,1.0,0.5674063702107522,0.6333333333333333,0.2727272727272727,0.1657326441008708,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.3710033751083535,1.3945931639345857
0.8472978603872037,1.0,0.5475644494117482,0.6333333333333333,0.2727272727272727,0.40689470091775876,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0641082365976398,0.8614824953791601
0.9162907318741551,0.5,0.7048593364884566,0.6333333333333333,0.2727272727272727,0.24605503293970396,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.7866693396236795,0.5306282510621704
0.5436154465889816,1.0,0.7510368277151368,0.6333333333333333,0.2727272727272727,0.12111557861206393,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7850772994864201,0.5306282510621704
0.6649763035932491,0.5,0.6568052027520199,0.6333333333333333,0.2727272727272727,0.07042246429654579,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6265687344835948,0.7096764825111559
0.6649763035932491,0.5,0.9598200769223829,0.6333333333333333,0.2727272727272727,0.5125408900527457,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.43698634241794254,0.3123746850421525
0.7731898882334819,0.5,1.1855081588715874,0.6333333333333333,0.2727272727272727,1.0651546224772634,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.43698634241794254,0.3123746850421525
0.9808292530117263,0.0,0.5182821620426548,0.6333333333333333,0.2727272727272727,0.30470376002121147,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.4233536405150905,0.5306282510621704
0.6061358035703156,0.5,2.510449657638122,0.6333333333333333,0.2727272727272727,0.8786824519569957,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0384697194957,0.7096764825111559
0.6061358035703156,0.5,0.6294860752582947,0.0,0.2727272727272727,1.0305386757107304,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5003782261641715,0.3123746850421525
0.7205461547480597,0.5,0.9150425519742224,0.0,0.2727272727272727,1.46864539628171,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.27039374889208173,0.3123746850421525
0.575364144903562,1.0,1.0602320630470465,0.0,0.2727272727272727,1.7802485507619146,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.8929639982733025,0.7096764825111559
0.6649763035932491,0.5,0.5182821620426548,0.0,0.2727272727272727,0.8047115881876664,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.472456949271382,0.3123746850421525
1.001448540214462,0.0,0.767576851284883,0.0,0.2727272727272727,0.7872861714738073,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.9733229854029997,0.9932517730102836
0.6061358035703156,0.5,1.4248685088792221,0.03333333333333333,0.2727272727272727,0.40689470091775876,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.765772457057904,0.5306282510621704
0.6649763035932491,1.0,0.9342844870457966,0.03333333333333333,0.2727272727272727,0.9239863662623959,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.27172575042102254,0.3123746850421525
0.6649763035932491,0.5,1.2558272717877497,0.03333333333333333,0.2727272727272727,0.3235130919787077,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5014367073426474,0.7096764825111559
0.6649763035932491,1.0,0.993226105988555,0.6333333333333333,0.2727272727272727,0.04202298977484787,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.2013054947579274,1.3945931639345857
0.9382696385929302,0.5,0.585319621788239,0.6333333333333333,0.2727272727272727,0.7248288165400607,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2303042905045791,0.8614824953791601
0.6359887667199966,1.0,1.696968904919963,0.6333333333333333,0.2727272727272727,0.3235130919787077,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1676439755104207,0.9932517730102836
0.5108256237659907,0.5,1.6197792662288328,0.6333333333333333,0.2727272727272727,0.004282661792000728,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.9851322090776983,1.3083328196501787
0.6061358035703156,0.5,0.5207553702283017,0.6333333333333333,0.2727272727272727,0.9656938289466254,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0659146498541694,0.7096764825111559
0.8708283577973976,0.5,0.926083238234693,0.6333333333333333,0.2727272727272727,0.9033315872316497,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5109129561969444,0.5306282510621704
0.6649763035932491,1.0,0.9800493231658736,0.6333333333333333,0.2727272727272727,0.08629581345283587,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.9162907318741551,1.3945931639345857
0.6931471805599453,0.5,0.49616567535530615,0.6333333333333333,0.2727272727272727,0.008547060578458348,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.7181552331272987,1.6160824551527688
0.5108256237659907,1.0,0.5439507132967857,0.6333333333333333,0.2727272727272727,0.7351701703347931,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.49080113779986073,0.3123746850421525
0.6649763035932491,1.0,0.6209564481690943,0.6333333333333333,0.2727272727272727,1.3689779111084297,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.228260606053326,0.9932517730102836
0.5436154465889816,0.5,1.0410869247904064,0.6333333333333333,0.2727272727272727,0.4996040990220263,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3311555704617723,0.3123746850421525
0.7472144018302211,0.5,1.6378590083436761,0.1,1.0,1.4012041154861776,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.7502245811641803,1.3945931639345857
0.5436154465889816,0.5,0.6671716941566848,0.2,1.0,0.2359369027741193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5428826806467184,0.5306282510621704
0.8472978603872037,1.0,0.5760136220972696,0.2,1.0,0.45975819047482663,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9390857095414971,0.7096764825111559
0.575364144903562,0.5,2.035615646339304,0.2,1.0,0.6034008927036699,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5649663886430619,0.5306282510621704
1.1526795099383855,0.0,0.7714291834969085,0.26666666666666666,1.0,0.43783950476718037,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5549887553571212,0.8614824953791601
0.20067069546215122,1.0,0.9364601746051503,0.3,1.0,0.560228720838461,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.29799983979120287,0.3123746850421525
0.9162907318741551,1.0,1.0709758693880567,0.3,1.0,0.9290840833340647,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8792824167241454,0.8614824953791601
0.7985076962177717,1.0,1.4610456269593541,0.43333333333333335,1.0,0.7413240359091715,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5629788103489886,0.5306282510621704
0.6649763035932491,1.0,1.3954347196600305,0.43333333333333335,1.0,0.7535193090029898,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5609872737186313,0.5306282510621704
1.2685113254635072,0.0,0.5455584306848826,0.43333333333333335,1.0,0.2919647342437818,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23788157273772628,0.5306282510621704
0.8708283577973976,0.5,0.7958013346200287,0.5,1.0,0.8606963555872139,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.41069160084170697,0.5306282510621704
0.9382696385929302,1.0,0.5182821620426548,0.5333333333333333,1.0,0.4917609215610004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5709055300800232,0.5306282510621704
0.9597758438138939,0.5,0.5182821620426548,0.5333333333333333,1.0,0.326613869656956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.6321540410675527,0.5306282510621704
1.1349799328389847,0.5,0.6685931585040622,0.5333333333333333,1.0,0.3450192971996712,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.36081483437042555,0.3123746850421525
1.0608719606852626,0.5,0.5956863876959745,0.5333333333333333,1.0,0.36607270639750356,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.7649599443176929,0.8614824953791601
0.5436154465889816,1.0,0.7382013709329679,0.5333333333333333,1.0,0.5651187061326529,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5649663886430619,1.2139231351791042
0.47692407209030935,0.5,0.6707215736388885,0.5666666666666667,1.0,1.0710543446044516,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3522547087279481,1.1096621248546947
0.8938178760220965,0.5,0.8710700730097128,0.6666666666666666,1.0,0.3837722834969045,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.35593231017592536,0.5306282510621704
0.7985076962177717,0.5,0.7979878105808996,0.6666666666666666,1.0,0.3172825422280717,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.956274222338111,2.0835995518284993
1.001448540214462,0.5,0.8356472431672284,0.6666666666666666,1.0,0.9640585056058948,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.42677927903492974,1.3083328196501787
0.9808292530117263,0.5,1.0150599258502706,0.7666666666666667,1.0,1.1636871466380603,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.571891966658162,0.9932517730102836
1.1871656860095547,1.0,1.2794312155775291,0.7666666666666667,1.0,0.6866886005205335,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5846278723351245,0.5306282510621704
1.001448540214462,0.5,1.4238678416843142,0.7666666666666667,1.0,0.21192202657024545,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5768096062709681,0.8614824953791601
0.575364144903562,1.0,0.7471049746812364,0.7666666666666667,1.0,0.7615676421858182,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3571551779528952,0.3123746850421525
0.9597758438138939,0.5,1.415321497248682,0.9,1.0,0.5868324663564372,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3777183458084711,0.3123746850421525
0.6649763035932491,1.0,1.9327559982488332,0.9,1.0,0.4433643806991502,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.5388145336682234,0.7096764825111559
0.6931471805599453,1.0,0.7490728336304768,0.9333333333333333,1.0,0.36309207825936585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.4083720868994736,0.3123746850421525
0.5108256237659907,1.0,1.3066269583860193,0.9666666666666667,1.0,0.467855400707446,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3753209817594544,0.5306282510621704
0.7985076962177717,0.5,1.3468934515520303,0.9666666666666667,1.0,0.36607270639750356,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6340088990071922,0.8614824953791601
0.6061358035703156,1.0,0.884322931920131,0.03333333333333333,0.09090909090909091,0.2855338439134914,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8287234242821122,0.9932517730102836
0.6931471805599453,0.5,0.6220731428691694,0.03333333333333333,0.09090909090909091,0.29835453234255294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.4392404994727418,0.3123746850421525
1.0799201556559572,0.5,0.7591788691122796,0.03333333333333333,0.09090909090909091,0.6266037897833339,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7055157878431755,0.5306282510621704
0.8938178760220965,0.5,0.6328040506524769,0.03333333333333333,0.09090909090909091,0.7059405320198548,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.682832154392564,0.5306282510621704
0.5436154465889816,1.0,0.9010680372471561,0.03333333333333333,0.09090909090909091,0.5577747318768944,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8993799889157411,0.7096764825111559
0.9382696385929302,0.5,0.6578825955658802,0.03333333333333333,0.09090909090909091,0.8981005378140973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.702059314321981,0.7096764825111559
0.9597758438138939,0.5,0.6528448015359231,0.03333333333333333,0.09090909090909091,0.3720074419173182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.4392404994727418,0.3123746850421525
0.7205461547480597,0.0,0.5543549688142184,0.03333333333333333,0.09090909090909091,0.9770668191188956,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0247730073200616,0.8614824953791601
0.575364144903562,0.5,0.5186947884153342,0.03333333333333333,0.09090909090909091,0.2560718111831753,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36324718582807897,0.3123746850421525
0.9382696385929302,0.5,0.4415357078687161,0.03333333333333333,0.09090909090909091,0.4812067338823102,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6000833840432672,0.5306282510621704
0.9597758438138939,0.5,0.5701530856908097,0.03333333333333333,0.09090909090909091,0.36607270639750356,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6153036540782739,0.7096764825111559
